name,code,division_type,codename,district_code
Nam Hải,11419,phường,phuong_nam_hai,306
Cát Bi,11422,phường,phuong_cat_bi,306
Tràng Cát,11425,phường,phuong_trang_cat,306
Quán Trữ,11428,phường,phuong_quan_tru,307
Lãm Hà,11429,phường,phuong_lam_ha,307
Đồng Hoà,11431,phường,phuong_dong_hoa,307
Bắc Sơn,11434,phường,phuong_bac_son,307
Nam Sơn,11437,phường,phuong_nam_son,307
Ngọc Sơn,11440,phường,phuong_ngoc_son,307
Thành Ngọ,11443,phường,phuong_tran_thanh_ngo,307
Văn Đẩu,11446,phường,phuong_van_dau,307
Phù Liễn,11449,phường,phuong_phu_lien,307
Tràng Minh,11452,phường,phuong_trang_minh,307
Ngọc Xuyên,11455,phường,phuong_ngoc_xuyen,308
Hải Sơn,11458,phường,phuong_hai_son,308
Vạn Hương,11461,phường,phuong_van_huong,308
Minh Đức,11465,phường,phuong_minh_duc,308
Bàng La,11467,phường,phuong_bang_la,308
Hợp Đức,11737,phường,phuong_hop_duc,308
Đa Phúc,11683,phường,phuong_da_phuc,309
Hưng Đạo,11686,phường,phuong_hung_dao,309
Anh Dũng,11689,phường,phuong_anh_dung,309
Hải Thành,11692,phường,phuong_hai_thanh,309
Hoà Nghĩa,11707,phường,phuong_hoa_nghia,309
Tân Thành,11740,phường,phuong_tan_thanh,309
Núi Đèo,11470,thị trấn,thi_tran_nui_deo,311
Minh Đức,11473,thị trấn,thi_tran_minh_duc,311
Lại Xuân,11476,xã,xa_lai_xuan,311
An Sơn,11479,xã,xa_an_son,311
Kỳ Sơn,11482,xã,xa_ky_son,311
Liên Khê,11485,xã,xa_lien_khe,311
Lưu Kiếm,11488,xã,xa_luu_kiem,311
Lưu Kỳ,11491,xã,xa_luu_ky,311
Gia Minh,11494,xã,xa_gia_minh,311
Gia Đức,11497,xã,xa_gia_duc,311
Minh Tân,11500,xã,xa_minh_tan,311
Phù Ninh,11503,xã,xa_phu_ninh,311
Quảng Thanh,11506,xã,xa_quang_thanh,311
Chính Mỹ,11509,xã,xa_chinh_my,311
Kênh Giang,11512,xã,xa_kenh_giang,311
Hợp Thành,11515,xã,xa_hop_thanh,311
Cao Nhân,11518,xã,xa_cao_nhan,311
Mỹ Đồng,11521,xã,xa_my_dong,311
Đông Sơn,11524,xã,xa_dong_son,311
Hoà Bình,11527,xã,xa_hoa_binh,311
Trung Hà,11530,xã,xa_trung_ha,311
An Lư,11533,xã,xa_an_lu,311
Thuỷ Triều,11536,xã,xa_thuy_trieu,311
Ngũ Lão,11539,xã,xa_ngu_lao,311
Phục Lễ,11542,xã,xa_phuc_le,311
Tam Hưng,11545,xã,xa_tam_hung,311
Phả Lễ,11548,xã,xa_pha_le,311
Lập Lễ,11551,xã,xa_lap_le,311
Kiền Bái,11554,xã,xa_kien_bai,311
Thiên Hương,11557,xã,xa_thien_huong,311
Thuỷ Sơn,11560,xã,xa_thuy_son,311
Thuỷ Đường,11563,xã,xa_thuy_duong,311
Hoàng Động,11566,xã,xa_hoang_dong,311
Lâm Động,11569,xã,xa_lam_dong,311
Hoa Động,11572,xã,xa_hoa_dong,311
Tân Dương,11575,xã,xa_tan_duong,311
Dương Quan,11578,xã,xa_duong_quan,311
An Dương,11581,thị trấn,thi_tran_an_duong,312
Lê Thiện,11584,xã,xa_le_thien,312
Đại Bản,11587,xã,xa_dai_ban,312
An Hoà,11590,xã,xa_an_hoa,312
Hồng Phong,11593,xã,xa_hong_phong,312
Tân Tiến,11596,xã,xa_tan_tien,312
An Hưng,11599,xã,xa_an_hung,312
An Hồng,11602,xã,xa_an_hong,312
Bắc Sơn,11605,xã,xa_bac_son,312
Nam Sơn,11608,xã,xa_nam_son,312
Lê Lợi,11611,xã,xa_le_loi,312
Đặng Cương,11614,xã,xa_dang_cuong,312
Đồng Thái,11617,xã,xa_dong_thai,312
Quốc Tuấn,11620,xã,xa_quoc_tuan,312
An Đồng,11623,xã,xa_an_dong,312
Hồng Thái,11626,xã,xa_hong_thai,312
An Lão,11629,thị trấn,thi_tran_an_lao,313
Bát Trang,11632,xã,xa_bat_trang,313
Trường Thọ,11635,xã,xa_truong_tho,313
Trường Thành,11638,xã,xa_truong_thanh,313
An Tiến,11641,xã,xa_an_tien,313
Quang Hưng,11644,xã,xa_quang_hung,313
Quang Trung,11647,xã,xa_quang_trung,313
Quốc Tuấn,11650,xã,xa_quoc_tuan,313
An Thắng,11653,xã,xa_an_thang,313
Trường Sơn,11656,thị trấn,thi_tran_truong_son,313
Tân Dân,11659,xã,xa_tan_dan,313
Thái Sơn,11662,xã,xa_thai_son,313
Tân Viên,11665,xã,xa_tan_vien,313
Mỹ Đức,11668,xã,xa_my_duc,313
Chiến Thắng,11671,xã,xa_chien_thang,313
An Thọ,11674,xã,xa_an_tho,313
An Thái,11677,xã,xa_an_thai,313
Núi Đối,11680,thị trấn,thi_tran_nui_doi,314
Đông Phương,11695,xã,xa_dong_phuong,314
Thuận Thiên,11698,xã,xa_thuan_thien,314
Hữu Bằng,11701,xã,xa_huu_bang,314
Đại Đồng,11704,xã,xa_dai_dong,314
Ngũ Phúc,11710,xã,xa_ngu_phuc,314
Kiến Quốc,11713,xã,xa_kien_quoc,314
Du Lễ,11716,xã,xa_du_le,314
Thuỵ Hương,11719,xã,xa_thuy_huong,314
Thanh Sơn,11722,xã,xa_thanh_son,314
Minh Tân,11725,xã,xa_minh_tan,314
Đại Hà,11728,xã,xa_dai_ha,314
Ngũ Đoan,11731,xã,xa_ngu_doan,314
Tân Phong,11734,xã,xa_tan_phong,314
Tân Trào,11743,xã,xa_tan_trao,314
Đoàn Xá,11746,xã,xa_doan_xa,314
Tú Sơn,11749,xã,xa_tu_son,314
Đại Hợp,11752,xã,xa_dai_hop,314
Tiên Lãng,11755,thị trấn,thi_tran_tien_lang,315
Đại Thắng,11758,xã,xa_dai_thang,315
Tiên Cường,11761,xã,xa_tien_cuong,315
Tự Cường,11764,xã,xa_tu_cuong,315
Quyết Tiến,11770,xã,xa_quyet_tien,315
Khởi Nghĩa,11773,xã,xa_khoi_nghia,315
Tiên Thanh,11776,xã,xa_tien_thanh,315
Cấp Tiến,11779,xã,xa_cap_tien,315
Kiến Thiết,11782,xã,xa_kien_thiet,315
Đoàn Lập,11785,xã,xa_doan_lap,315
Bạch Đằng,11788,xã,xa_bach_dang,315
Quang Phục,11791,xã,xa_quang_phuc,315
Toàn Thắng,11794,xã,xa_toan_thang,315
Tiên Thắng,11797,xã,xa_tien_thang,315
Tiên Minh,11800,xã,xa_tien_minh,315
Bắc Hưng,11803,xã,xa_bac_hung,315
Nam Hưng,11806,xã,xa_nam_hung,315
Hùng Thắng,11809,xã,xa_hung_thang,315
Tây Hưng,11812,xã,xa_tay_hung,315
Đông Hưng,11815,xã,xa_dong_hung,315
Vinh Quang,11821,xã,xa_vinh_quang,315
Vĩnh Bảo,11824,thị trấn,thi_tran_vinh_bao,316
Dũng Tiến,11827,xã,xa_dung_tien,316
Giang Biên,11830,xã,xa_giang_bien,316
Thắng Thuỷ,11833,xã,xa_thang_thuy,316
Trung Lập,11836,xã,xa_trung_lap,316
Việt Tiến,11839,xã,xa_viet_tien,316
Vĩnh An,11842,xã,xa_vinh_an,316
Vĩnh Long,11845,xã,xa_vinh_long,316
Hiệp Hoà,11848,xã,xa_hiep_hoa,316
Hùng Tiến,11851,xã,xa_hung_tien,316
An Hoà,11854,xã,xa_an_hoa,316
Tân Hưng,11857,xã,xa_tan_hung,316
Tân Liên,11860,xã,xa_tan_lien,316
Nhân Hoà,11863,xã,xa_nhan_hoa,316
Tam Đa,11866,xã,xa_tam_da,316
Hưng Nhân,11869,xã,xa_hung_nhan,316
Vinh Quang,11872,xã,xa_vinh_quang,316
Đồng Minh,11875,xã,xa_dong_minh,316
Thanh Lương,11878,xã,xa_thanh_luong,316
Liên Am,11881,xã,xa_lien_am,316
Lý Học,11884,xã,xa_ly_hoc,316
Tam Cường,11887,xã,xa_tam_cuong,316
Hoà Bình,11890,xã,xa_hoa_binh,316
Tiền Phong,11893,xã,xa_tien_phong,316
Vĩnh Phong,11896,xã,xa_vinh_phong,316
Cộng Hiền,11899,xã,xa_cong_hien,316
Cao Minh,11902,xã,xa_cao_minh,316
Cổ Am,11905,xã,xa_co_am,316
Vĩnh Tiến,11908,xã,xa_vinh_tien,316
Trấn Dương,11911,xã,xa_tran_duong,316
Cát Bà,11914,thị trấn,thi_tran_cat_ba,317
Cát Hải,11917,thị trấn,thi_tran_cat_hai,317
Nghĩa Lộ,11920,xã,xa_nghia_lo,317
Đồng Bài,11923,xã,xa_dong_bai,317
Hoàng Châu,11926,xã,xa_hoang_chau,317
Văn Phong,11929,xã,xa_van_phong,317
Phù Long,11932,xã,xa_phu_long,317
Gia Luận,11935,xã,xa_gia_luan,317
Hiền Hào,11938,xã,xa_hien_hao,317
Trân Châu,11941,xã,xa_tran_chau,317
Việt Hải,11944,xã,xa_viet_hai,317
Xuân Đám,11947,xã,xa_xuan_dam,317
Lam Sơn,11950,phường,phuong_lam_son,323
Hiến Nam,11953,phường,phuong_hien_nam,323
An Tảo,11956,phường,phuong_an_tao,323
Lê Lợi,11959,phường,phuong_le_loi,323
Minh Khai,11962,phường,phuong_minh_khai,323
Quang Trung,11965,phường,phuong_quang_trung,323
Hồng Châu,11968,phường,phuong_hong_chau,323
Trung Nghĩa,11971,xã,xa_trung_nghia,323
Liên Phương,11974,xã,xa_lien_phuong,323
Hồng Nam,11977,xã,xa_hong_nam,323
Quảng Châu,11980,xã,xa_quang_chau,323
Bảo Khê,11983,xã,xa_bao_khe,323
Phú Cường,12331,xã,xa_phu_cuong,323
Hùng Cường,12334,xã,xa_hung_cuong,323
Phương Chiểu,12382,xã,xa_phuong_chieu,323
Tân Hưng,12385,xã,xa_tan_hung,323
Hoàng Hanh,12388,xã,xa_hoang_hanh,323
Như Quỳnh,11986,thị trấn,thi_tran_nhu_quynh,325
Lạc Đạo,11989,xã,xa_lac_dao,325
Chỉ Đạo,11992,xã,xa_chi_dao,325
Đại Đồng,11995,xã,xa_dai_dong,325
Việt Hưng,11998,xã,xa_viet_hung,325
Tân Quang,12001,xã,xa_tan_quang,325
Đình Dù,12004,xã,xa_dinh_du,325
Minh Hải,12007,xã,xa_minh_hai,325
Lương Tài,12010,xã,xa_luong_tai,325
Trưng Trắc,12013,xã,xa_trung_trac,325
Lạc Hồng,12016,xã,xa_lac_hong,325
Văn Giang,12019,thị trấn,thi_tran_van_giang,326
Xuân Quan,12022,xã,xa_xuan_quan,326
Cửu Cao,12025,xã,xa_cuu_cao,326
Phụng Công,12028,xã,xa_phung_cong,326
Nghĩa Trụ,12031,xã,xa_nghia_tru,326
Long Hưng,12034,xã,xa_long_hung,326
Vĩnh Khúc,12037,xã,xa_vinh_khuc,326
Liên Nghĩa,12040,xã,xa_lien_nghia,326
Tân Tiến,12043,xã,xa_tan_tien,326
Thắng Lợi,12046,xã,xa_thang_loi,326
Mễ Sở,12049,xã,xa_me_so,326
Yên Mỹ,12052,thị trấn,thi_tran_yen_my,327
Giai Phạm,12055,xã,xa_giai_pham,327
Nghĩa Hiệp,12058,xã,xa_nghia_hiep,327
Đồng Than,12061,xã,xa_dong_than,327
Ngọc Long,12064,xã,xa_ngoc_long,327
Liêu Xá,12067,xã,xa_lieu_xa,327
Hoàn Long,12070,xã,xa_hoan_long,327
Tân Lập,12073,xã,xa_tan_lap,327
Thanh Long,12076,xã,xa_thanh_long,327
Yên Phú,12079,xã,xa_yen_phu,327
Việt Cường,12082,xã,xa_viet_cuong,327
Trung Hòa,12085,xã,xa_trung_hoa,327
Yên Hòa,12088,xã,xa_yen_hoa,327
Minh Châu,12091,xã,xa_minh_chau,327
Trung Hưng,12094,xã,xa_trung_hung,327
Thường Kiệt,12097,xã,xa_ly_thuong_kiet,327
Tân Việt,12100,xã,xa_tan_viet,327
Yên Nhân,12103,phường,phuong_ban_yen_nhan,328
Đình Phùng,12106,phường,phuong_phan_dinh_phung,328
Cẩm Xá,12109,xã,xa_cam_xa,328
Dương Quang,12112,xã,xa_duong_quang,328
Hòa Phong,12115,xã,xa_hoa_phong,328
Nhân Hòa,12118,phường,phuong_nhan_hoa,328
Dị Sử,12121,phường,phuong_di_su,328
Bạch Sam,12124,phường,phuong_bach_sam,328
Minh Đức,12127,phường,phuong_minh_duc,328
Chí Kiên,12130,phường,phuong_phung_chi_kien,328
Xuân Dục,12133,xã,xa_xuan_duc,328
Ngọc Lâm,12136,xã,xa_ngoc_lam,328
Hưng Long,12139,xã,xa_hung_long,328
Ân Thi,12142,thị trấn,thi_tran_an_thi,329
Phù Ủng,12145,xã,xa_phu_ung,329
Bắc Sơn,12148,xã,xa_bac_son,329
Bãi Sậy,12151,xã,xa_bai_say,329
Đào Dương,12154,xã,xa_dao_duong,329
Tân Phúc,12157,xã,xa_tan_phuc,329
Vân Du,12160,xã,xa_van_du,329
Quang Vinh,12163,xã,xa_quang_vinh,329
Xuân Trúc,12166,xã,xa_xuan_truc,329
Hoa Thám,12169,xã,xa_hoang_hoa_tham,329
Quảng Lãng,12172,xã,xa_quang_lang,329
Văn Nhuệ,12175,xã,xa_van_nhue,329
Đặng Lễ,12178,xã,xa_dang_le,329
Cẩm Ninh,12181,xã,xa_cam_ninh,329
Nguyễn Trãi,12184,xã,xa_nguyen_trai,329
Đa Lộc,12187,xã,xa_da_loc,329
Tùng Mậu,12190,xã,xa_ho_tung_mau,329
Tiền Phong,12193,xã,xa_tien_phong,329
Hồng Vân,12196,xã,xa_hong_van,329
Hồng Quang,12199,xã,xa_hong_quang,329
Hạ Lễ,12202,xã,xa_ha_le,329
Khoái Châu,12205,thị trấn,thi_tran_khoai_chau,330
Đông Tảo,12208,xã,xa_dong_tao,330
Bình Minh,12211,xã,xa_binh_minh,330
Dạ Trạch,12214,xã,xa_da_trach,330
Hàm Tử,12217,xã,xa_ham_tu,330
Ông Đình,12220,xã,xa_ong_dinh,330
Tân Dân,12223,xã,xa_tan_dan,330
Tứ Dân,12226,xã,xa_tu_dan,330
An Vĩ,12229,xã,xa_an_vi,330
Đông Kết,12232,xã,xa_dong_ket,330
Bình Kiều,12235,xã,xa_binh_kieu,330
Dân Tiến,12238,xã,xa_dan_tien,330
Đồng Tiến,12241,xã,xa_dong_tien,330
Hồng Tiến,12244,xã,xa_hong_tien,330
Tân Châu,12247,xã,xa_tan_chau,330
Liên Khê,12250,xã,xa_lien_khe,330
Phùng Hưng,12253,xã,xa_phung_hung,330
Việt Hòa,12256,xã,xa_viet_hoa,330
Đông Ninh,12259,xã,xa_dong_ninh,330
Đại Tập,12262,xã,xa_dai_tap,330
Chí Tân,12265,xã,xa_chi_tan,330
Đại Hưng,12268,xã,xa_dai_hung,330
Thuần Hưng,12271,xã,xa_thuan_hung,330
Thành Công,12274,xã,xa_thanh_cong,330
Nhuế Dương,12277,xã,xa_nhue_duong,330
Lương Bằng,12280,thị trấn,thi_tran_luong_bang,331
Nghĩa Dân,12283,xã,xa_nghia_dan,331
Toàn Thắng,12286,xã,xa_toan_thang,331
Vĩnh Xá,12289,xã,xa_vinh_xa,331
Ngũ Lão,12292,xã,xa_pham_ngu_lao,331
Thọ Vinh,12295,xã,xa_tho_vinh,331
Đồng Thanh,12298,xã,xa_dong_thanh,331
Song Mai,12301,xã,xa_song_mai,331
Chính Nghĩa,12304,xã,xa_chinh_nghia,331
Nhân La,12307,xã,xa_nhan_la,331
Phú Thịnh,12310,xã,xa_phu_thinh,331
Mai Động,12313,xã,xa_mai_dong,331
Đức Hợp,12316,xã,xa_duc_hop,331
Hùng An,12319,xã,xa_hung_an,331
Ngọc Thanh,12322,xã,xa_ngoc_thanh,331
Vũ Xá,12325,xã,xa_vu_xa,331
Hiệp Cường,12328,xã,xa_hiep_cuong,331
Thị trấn Vương,12337,thị trấn,thi_tran_vuong,332
Hưng Đạo,12340,xã,xa_hung_dao,332
Ngô Quyền,12343,xã,xa_ngo_quyen,332
Nhật Tân,12346,xã,xa_nhat_tan,332
Dị Chế,12349,xã,xa_di_che,332
Lệ Xá,12352,xã,xa_le_xa,332
An Viên,12355,xã,xa_an_vien,332
Đức Thắng,12358,xã,xa_duc_thang,332
Trung Dũng,12361,xã,xa_trung_dung,332
Hải Triều,12364,xã,xa_hai_trieu,332
Thủ Sỹ,12367,xã,xa_thu_sy,332
Thiện Phiến,12370,xã,xa_thien_phien,332
Thụy Lôi,12373,xã,xa_thuy_loi,332
Cương Chính,12376,xã,xa_cuong_chinh,332
Minh Phượng,12379,xã,xa_minh_phuong,332
Trần Cao,12391,thị trấn,thi_tran_tran_cao,333
Minh Tân,12394,xã,xa_minh_tan,333
Sào Nam,12397,xã,xa_phan_sao_nam,333
Quang Hưng,12400,xã,xa_quang_hung,333
Minh Hoàng,12403,xã,xa_minh_hoang,333
Đoàn Đào,12406,xã,xa_doan_dao,333
Tống Phan,12409,xã,xa_tong_phan,333
Đình Cao,12412,xã,xa_dinh_cao,333
Nhật Quang,12415,xã,xa_nhat_quang,333
Tiền Tiến,12418,xã,xa_tien_tien,333
Tam Đa,12421,xã,xa_tam_da,333
Minh Tiến,12424,xã,xa_minh_tien,333
Nguyên Hòa,12427,xã,xa_nguyen_hoa,333
Tống Trân,12430,xã,xa_tong_tran,333
Hồng Phong,12433,phường,phuong_le_hong_phong,336
Bồ Xuyên,12436,phường,phuong_bo_xuyen,336
Đề Thám,12439,phường,phuong_de_tham,336
Kỳ Bá,12442,phường,phuong_ky_ba,336
Quang Trung,12445,phường,phuong_quang_trung,336
Phú Khánh,12448,phường,phuong_phu_khanh,336
Tiền Phong,12451,phường,phuong_tien_phong,336
Hưng Đạo,12452,phường,phuong_tran_hung_dao,336
Trần Lãm,12454,phường,phuong_tran_lam,336
Đông Hòa,12457,xã,xa_dong_hoa,336
Hoàng Diệu,12460,phường,phuong_hoang_dieu,336
Phú Xuân,12463,xã,xa_phu_xuan,336
Vũ Phúc,12466,xã,xa_vu_phuc,336
Vũ Chính,12469,xã,xa_vu_chinh,336
Đông Mỹ,12817,xã,xa_dong_my,336
Đông Thọ,12820,xã,xa_dong_tho,336
Vũ Đông,13084,xã,xa_vu_dong,336
Vũ Lạc,13108,xã,xa_vu_lac,336
Tân Bình,13225,xã,xa_tan_binh,336
Quỳnh Côi,12472,thị trấn,thi_tran_quynh_coi,338
An Khê,12475,xã,xa_an_khe,338
An Đồng,12478,xã,xa_an_dong,338
Quỳnh Hoa,12481,xã,xa_quynh_hoa,338
Quỳnh Lâm,12484,xã,xa_quynh_lam,338
Quỳnh Thọ,12487,xã,xa_quynh_tho,338
An Hiệp,12490,xã,xa_an_hiep,338
Quỳnh Hoàng,12493,xã,xa_quynh_hoang,338
Quỳnh Giao,12496,xã,xa_quynh_giao,338
An Thái,12499,xã,xa_an_thai,338
An Cầu,12502,xã,xa_an_cau,338
Quỳnh Hồng,12505,xã,xa_quynh_hong,338
Quỳnh Khê,12508,xã,xa_quynh_khe,338
Quỳnh Minh,12511,xã,xa_quynh_minh,338
An Ninh,12514,xã,xa_an_ninh,338
Quỳnh Ngọc,12517,xã,xa_quynh_ngoc,338
Quỳnh Hải,12520,xã,xa_quynh_hai,338
An Bài,12523,thị trấn,thi_tran_an_bai,338
An Ấp,12526,xã,xa_an_ap,338
Quỳnh Hội,12529,xã,xa_quynh_hoi,338
Châu Sơn,12532,xã,xa_chau_son,338
Quỳnh Mỹ,12535,xã,xa_quynh_my,338
An Quí,12538,xã,xa_an_qui,338
An Thanh,12541,xã,xa_an_thanh,338
An Vũ,12547,xã,xa_an_vu,338
An Lễ,12550,xã,xa_an_le,338
Quỳnh Hưng,12553,xã,xa_quynh_hung,338
Quỳnh Bảo,12556,xã,xa_quynh_bao,338
An Mỹ,12559,xã,xa_an_my,338
Quỳnh Nguyên,12562,xã,xa_quynh_nguyen,338
An Vinh,12565,xã,xa_an_vinh,338
Quỳnh Xá,12568,xã,xa_quynh_xa,338
An Dục,12571,xã,xa_an_duc,338
Đông Hải,12574,xã,xa_dong_hai,338
Quỳnh Trang,12577,xã,xa_quynh_trang,338
An Tràng,12580,xã,xa_an_trang,338
Đồng Tiến,12583,xã,xa_dong_tien,338
Hưng Hà,12586,thị trấn,thi_tran_hung_ha,339
Điệp Nông,12589,xã,xa_diep_nong,339
Tân Lễ,12592,xã,xa_tan_le,339
Cộng Hòa,12595,xã,xa_cong_hoa,339
Dân Chủ,12598,xã,xa_dan_chu,339
Canh Tân,12601,xã,xa_canh_tan,339
Hòa Tiến,12604,xã,xa_hoa_tien,339
Hùng Dũng,12607,xã,xa_hung_dung,339
Tân Tiến,12610,xã,xa_tan_tien,339
Hưng Nhân,12613,thị trấn,thi_tran_hung_nhan,339
Đoan Hùng,12616,xã,xa_doan_hung,339
Duyên Hải,12619,xã,xa_duyen_hai,339
Tân Hòa,12622,xã,xa_tan_hoa,339
Văn Cẩm,12625,xã,xa_van_cam,339
Bắc Sơn,12628,xã,xa_bac_son,339
Đông Đô,12631,xã,xa_dong_do,339
Phúc Khánh,12634,xã,xa_phuc_khanh,339
Liên Hiệp,12637,xã,xa_lien_hiep,339
Tây Đô,12640,xã,xa_tay_do,339
Thống Nhất,12643,xã,xa_thong_nhat,339
Tiến Đức,12646,xã,xa_tien_duc,339
Thái Hưng,12649,xã,xa_thai_hung,339
Thái Phương,12652,xã,xa_thai_phuong,339
Hòa Bình,12655,xã,xa_hoa_binh,339
Chi Lăng,12656,xã,xa_chi_lang,339
Minh Khai,12658,xã,xa_minh_khai,339
Hồng An,12661,xã,xa_hong_an,339
Kim Chung,12664,xã,xa_kim_chung,339
Hồng Lĩnh,12667,xã,xa_hong_linh,339
Minh Tân,12670,xã,xa_minh_tan,339
Văn Lang,12673,xã,xa_van_lang,339
Độc Lập,12676,xã,xa_doc_lap,339
Chí Hòa,12679,xã,xa_chi_hoa,339
Minh Hòa,12682,xã,xa_minh_hoa,339
Hồng Minh,12685,xã,xa_hong_minh,339
Đông Hưng,12688,thị trấn,thi_tran_dong_hung,340
Đô Lương,12691,xã,xa_do_luong,340
Đông Phương,12694,xã,xa_dong_phuong,340
Liên Giang,12697,xã,xa_lien_giang,340
An Châu,12700,xã,xa_an_chau,340
Đông Sơn,12703,xã,xa_dong_son,340
Đông Cường,12706,xã,xa_dong_cuong,340
Phú Lương,12709,xã,xa_phu_luong,340
Mê Linh,12712,xã,xa_me_linh,340
Lô Giang,12715,xã,xa_lo_giang,340
Đông La,12718,xã,xa_dong_la,340
Minh Tân,12721,xã,xa_minh_tan,340
Đông Xá,12724,xã,xa_dong_xa,340
Chương Dương,12727,xã,xa_chuong_duong,340
Nguyên Xá,12730,xã,xa_nguyen_xa,340
Phong Châu,12733,xã,xa_phong_chau,340
Hợp Tiến,12736,xã,xa_hop_tien,340
Hồng Việt,12739,xã,xa_hong_viet,340
Hà Giang,12745,xã,xa_ha_giang,340
Đông Kinh,12748,xã,xa_dong_kinh,340
Đông Hợp,12751,xã,xa_dong_hop,340
Thăng Long,12754,xã,xa_thang_long,340
Đông Các,12757,xã,xa_dong_cac,340
Phú Châu,12760,xã,xa_phu_chau,340
Liên Hoa,12763,xã,xa_lien_hoa,340
Đông Tân,12769,xã,xa_dong_tan,340
Đông Vinh,12772,xã,xa_dong_vinh,340
Đông Động,12775,xã,xa_dong_dong,340
Hồng Bạch,12778,xã,xa_hong_bach,340
Trọng Quan,12784,xã,xa_trong_quan,340
Hồng Giang,12790,xã,xa_hong_giang,340
Đông Quan,12793,xã,xa_dong_quan,340
Đông Quang,12796,xã,xa_dong_quang,340
Đông Xuân,12799,xã,xa_dong_xuan,340
Đông Á,12802,xã,xa_dong_a,340
Đông Hoàng,12808,xã,xa_dong_hoang,340
Đông Dương,12811,xã,xa_dong_duong,340
Minh Phú,12823,xã,xa_minh_phu,340
Diêm Điền,12826,thị trấn,thi_tran_diem_dien,341
Thụy Trường,12832,xã,xa_thuy_truong,341
Hồng Dũng,12841,xã,xa_hong_dung,341
Thụy Quỳnh,12844,xã,xa_thuy_quynh,341
An Tân,12847,xã,xa_an_tan,341
Thụy Ninh,12850,xã,xa_thuy_ninh,341
Thụy Hưng,12853,xã,xa_thuy_hung,341
Thụy Việt,12856,xã,xa_thuy_viet,341
Thụy Văn,12859,xã,xa_thuy_van,341
Thụy Xuân,12862,xã,xa_thuy_xuan,341
Dương Phúc,12865,xã,xa_duong_phuc,341
Thụy Trình,12868,xã,xa_thuy_trinh,341
Thụy Bình,12871,xã,xa_thuy_binh,341
Thụy Chính,12874,xã,xa_thuy_chinh,341
Thụy Dân,12877,xã,xa_thuy_dan,341
Thụy Hải,12880,xã,xa_thuy_hai,341
Thụy Liên,12889,xã,xa_thuy_lien,341
Thụy Duyên,12892,xã,xa_thuy_duyen,341
Thụy Thanh,12898,xã,xa_thuy_thanh,341
Thụy Sơn,12901,xã,xa_thuy_son,341
Thụy Phong,12904,xã,xa_thuy_phong,341
Thái Thượng,12907,xã,xa_thai_thuong,341
Thái Nguyên,12910,xã,xa_thai_nguyen,341
Hồng Thủy,12916,xã,xa_duong_hong_thuy,341
Thái Giang,12919,xã,xa_thai_giang,341
Hòa An,12922,xã,xa_hoa_an,341
Sơn Hà,12925,xã,xa_son_ha,341
Thái Phúc,12934,xã,xa_thai_phuc,341
Thái Hưng,12937,xã,xa_thai_hung,341
Thái Đô,12940,xã,xa_thai_do,341
Thái Xuyên,12943,xã,xa_thai_xuyen,341
Mỹ Lộc,12949,xã,xa_my_loc,341
Tân Học,12958,xã,xa_tan_hoc,341
Thái Thịnh,12961,xã,xa_thai_thinh,341
Thuần Thành,12964,xã,xa_thuan_thanh,341
Thái Thọ,12967,xã,xa_thai_tho,341
Tiền Hải,12970,thị trấn,thi_tran_tien_hai,342
Đông Trà,12976,xã,xa_dong_tra,342
Đông Long,12979,xã,xa_dong_long,342
Đông Quí,12982,xã,xa_dong_qui,342
Vũ Lăng,12985,xã,xa_vu_lang,342
Đông Xuyên,12988,xã,xa_dong_xuyen,342
Tây Lương,12991,xã,xa_tay_luong,342
Tây Ninh,12994,xã,xa_tay_ninh,342
Đông Trung,12997,xã,xa_dong_trung,342
Đông Hoàng,13000,xã,xa_dong_hoang,342
Đông Minh,13003,xã,xa_dong_minh,342
Đông Phong,13009,xã,xa_dong_phong,342
An Ninh,13012,xã,xa_an_ninh,342
Đông Cơ,13018,xã,xa_dong_co,342
Tây Giang,13021,xã,xa_tay_giang,342
Đông Lâm,13024,xã,xa_dong_lam,342
Phương Công,13027,xã,xa_phuong_cong,342
Tây Phong,13030,xã,xa_tay_phong,342
Tây Tiến,13033,xã,xa_tay_tien,342
Nam Cường,13036,xã,xa_nam_cuong,342
Vân Trường,13039,xã,xa_van_truong,342
Nam Thắng,13042,xã,xa_nam_thang,342
Nam Chính,13045,xã,xa_nam_chinh,342
Bắc Hải,13048,xã,xa_bac_hai,342
Nam Thịnh,13051,xã,xa_nam_thinh,342
Nam Hà,13054,xã,xa_nam_ha,342
Nam Thanh,13057,xã,xa_nam_thanh,342
Nam Trung,13060,xã,xa_nam_trung,342
Nam Hồng,13063,xã,xa_nam_hong,342
Nam Hưng,13066,xã,xa_nam_hung,342
Nam Hải,13069,xã,xa_nam_hai,342
Nam Phú,13072,xã,xa_nam_phu,342
Kiến Xương,13075,thị trấn,thi_tran_kien_xuong,343
Trà Giang,13078,xã,xa_tra_giang,343
Quốc Tuấn,13081,xã,xa_quoc_tuan,343
An Bình,13087,xã,xa_an_binh,343
Tây Sơn,13090,xã,xa_tay_son,343
Hồng Thái,13093,xã,xa_hong_thai,343
Bình Nguyên,13096,xã,xa_binh_nguyen,343
Lê Lợi,13102,xã,xa_le_loi,343
Vũ Lễ,13111,xã,xa_vu_le,343
Thanh Tân,13114,xã,xa_thanh_tan,343
